week,sentiment_mean,sentiment_std,subjectivity_mean,subjectivity_std,counting
2026-30,0.267204874610792,1.177440725787546,0.08618425858091838,0.8052225580951682,8.0
2026-31,-0.03210258607581075,1.0612812324110679,-0.06630533138388796,0.7783714663521385,17.0
2026-32,-0.09011517255789409,0.885324059294992,-0.038673405382833474,1.001369261052045,16.0
2026-33,-0.2666210836372861,0.674748442718074,0.5506313342237932,1.1922271960695103,16.0
2026-34,0.27313295831796175,0.8691817943941829,-0.3337507100001732,0.6060561526586128,20.0
2026-35,-0.0792879791224428,0.8596166140551172,-0.16936144778129839,0.7943827125908447,13.0
