0,1,2,3,4,word,summary
47027.82301812364,11.956764504461328,0.03532725455554024,0.007800480061789766,0.000834883506857384,summaryOfAllWords,42897.334540751806
39.42255861782241,-28.617586353548255,4.889494885214491,5.605473672779901,0.7923145195593094,Energiewende,66.30459233814906
-14.278079884858457,0.8240769074465226,2.0426585315459254,0.6628249038089622,-0.2665757925498421,BUND,5.267685137203703
-15.17711560494773,1.7287352114860703,1.552845338164733,0.12301318281535835,-0.18708817115277562,energie+wende bund,4.077181287504681
-6.9407522669294295,-1.482655153695085,0.9559530096664705,0.3628588721179504,-0.15114938392928667,warnt,12.900973686005457
-14.388162388626103,0.9292342748547995,1.9967486338146851,0.6038099468961695,-0.2586544305122164,bund warn+t,5.124251383791827
-14.514464890953306,1.0517078704885634,1.9404892603885375,0.5339095537077134,-0.24908229341052693,Benachteiligung,4.958929495777343
-14.514464890953306,1.0517078704885634,1.9404892603885375,0.5339095537077134,-0.24908229341052693,warn+t benachteiligung,4.958929495777343
-14.620797662756884,1.1563856827538936,1.8897507433124046,0.47314381123770244,-0.24057660237176928,kleiner,4.819096169631892
-14.620797662756884,1.1563856827538936,1.8897507433124046,0.47314381123770244,-0.24057660237176928,benachteiligung klein+er,4.819096169631892
-15.13476560051012,1.6837075031723647,1.5841204962325877,0.15172482508234986,-0.19184068938209145,Photovoltaik-Anlagen,4.1342761715548875
-15.13476560051012,1.6837075031723647,1.5841204962325877,0.15172482508234986,-0.19184068938209145,klein+er photovoltaik+-+anlage+n,4.1342761715548875
13.381475978713254,-10.567746858343227,0.8093786915461021,0.5245835590472142,-0.1394295154615188,Hier,35.1589662615939
-15.505170149730246,2.0838806569729185,1.2594480399631525,-0.11131049157802961,-0.14447560130156217,photovoltaik+-+anlage+n hier,3.6320982115992306
14.374003103177216,-11.200090639859289,1.394198995279227,0.7256185371104613,-0.15518055968847225,finden,36.325502148395934
10.630920229823683,-9.347684363414622,0.8893033279799848,0.5372969542827317,-0.14912931260231707,hier find+en,32.150459686013036
74.02371128861031,-38.20628988544881,2.019468734654042,0.7818107645859059,-0.189084105960372,Sie,101.80467259643264
14.163176186363877,-11.117250641752959,1.4174885147876648,0.7371382903524665,-0.1579367840414469,find+en sie,36.099315112590375
10.737104313454733,-9.414356759359242,0.9663919538607645,0.5599015456818525,-0.1581136876126879,Informationen,32.274929956655
10.737104313454733,-9.414356759359242,0.9663919538607645,0.5599015456818525,-0.1581136876126879,sie information+en,32.274929956655
36.752008539392016,-21.100138818395617,0.9427144879219297,0.539560443035975,-0.14554760346619075,Thema,60.792978328351076
18.080090064543853,-12.777224245409739,1.1873717313577712,0.6452179749049624,-0.1826055468200206,information+en thema,40.35158438159731
-6.662321117702341,-4.756964756202187,3.288191059030192,2.8649777051660723,-0.5142442654748404,thema energie+wende,14.496328820167378
17.38186069912568,-12.406631905426094,0.9964499680153106,0.5804550632948656,-0.15999053802498042,Lesen,39.56215316553599
16.35105934523048,-11.926076912344861,0.9234817962893506,0.558744799652742,-0.15178913891004822,les+en sie,38.42471170287346
-15.422650619811858,1.9937440394199855,1.343472793451794,-0.05044506759047859,-0.15632760625391634,sie bund,3.744428493660658
155.28305875101321,-74.47581827926675,0.5823903151204015,-0.07123946710921983,0.01605842049698125,Der,190.78497356895488
-11.542450327686367,0.7040133497674308,0.3547206599434459,0.033301941864711665,-0.07234463519165002,Bund,7.80613173179194
-15.680119687387863,2.2747651886025952,1.048690487545079,-0.24375733959223964,-0.11588816859163853,der bund,3.39387884128507
-12.006859227144943,0.9080514938626396,0.379114559440615,0.007952185437625187,-0.07312957089044889,Umwelt,7.2991970088057965
-15.696604062451417,2.2925987412916147,1.0259860593913563,-0.2564027335727258,-0.11290012195111035,bund umwelt,3.3714810597100424
-15.685834133439766,2.280952698902884,1.0408842968478025,-0.2481390939116054,-0.11485890188346862,Naturschutz,3.386112600817408
-15.685834133439766,2.280952698902884,1.0408842968478025,-0.2481390939116054,-0.11485890188346862,umwelt natur+schutz,3.386112600817408
-15.659227156973767,2.2520999958238392,1.0766672734698044,-0.22775731775258337,-0.11959370566940383,natur+schutz bund,3.4222876800680666
-15.493578649820197,2.0712042286167165,1.2717627175415178,-0.10268927987149554,-0.14619576085487235,Projekte,3.6478856987429955
-15.493578649820197,2.0712042286167165,1.2717627175415178,-0.10268927987149554,-0.14619576085487235,klein+er projekt+e,3.6478856987429955
-15.395663351058372,1.9643442286569808,1.3692377935754403,-0.03080697947966385,-0.16001679030551424,erneuerbaren,3.781125190872123
-15.395663351058372,1.9643442286569808,1.3692377935754403,-0.03080697947966385,-0.16001679030551424,projekt+e erneuer+bar+en,3.781125190872123
-13.325236560205001,0.07698966328055867,2.3099173788818743,0.919516969718342,0.41672380984164925,Energien,6.443128610865279
-15.219311811657175,1.7738198486972934,1.5204406345969426,0.09405108502892079,-0.18220824190466006,erneuer+bar+en energie+n,4.020198673731917
8.535312058311657,-8.370548262128441,0.7064521783408895,0.4919291711997491,-0.12896998733847578,Eine,29.837803584444714
-14.299422217967098,0.844351735877293,2.0339680862071,0.6515174754254196,-0.26506873215095544,ein energie+wende,5.2399233683373225
-15.422650619811858,1.9937440394199855,1.343472793451794,-0.05044506759047859,-0.15632760625391634,wenige,3.744428493660658
-15.422650619811858,1.9937440394199855,1.343472793451794,-0.05044506759047859,-0.15632760625391634,energie+wende wenig+e,3.744428493660658
-14.9117288163144,1.4504683569039494,1.7313583055696784,0.29716086428851063,-0.21479156385729242,große,4.433306575211891
-15.474784081657482,2.050658136411027,1.2913607456279097,-0.088759159588196,-0.148945128276896,wenig+e groß+e,3.673478860141838
-15.510712631050053,2.089942802890125,1.2534967204641838,-0.11544061028260619,-0.14364634388298553,Akteure,3.6245487516491757
-15.510712631050053,2.089942802890125,1.2534967204641838,-0.11544061028260619,-0.14364634388298553,groß+e akteur+e,3.6245487516491757
-4.974870510325729,-2.234440521602622,0.10654476974561063,0.22981280519132644,-0.06727431383106647,setzt,14.998334069878426
-15.549947001808892,2.132861213998342,1.2101502850492345,-0.1448174630291639,-0.1376462056162911,akteur+e setz+t,3.571099322761752
-15.578383542010307,2.1639559391138867,1.177320644290081,-0.16625429256101223,-0.13314767362706403,verkennt,3.5323580394236824
-15.578383542010307,2.1639559391138867,1.177320644290081,-0.16625429256101223,-0.13314767362706403,setz+t verkenn+t,3.5323580394236824
-15.632210687567245,2.222707352953538,1.1115930583314986,-0.2071236391008298,-0.12425687929184309,+2207,3.459051621956019
-15.632210687567245,2.222707352953538,1.1115930583314986,-0.2071236391008298,-0.12425687929184309,verkenn+t +2207,3.459051621956019
115.81467123068515,-56.673329301335734,0.757818656678949,0.14005752350509096,-0.0554254712002165,chars,147.48847790058926
-15.647543186743153,2.2393986846869254,1.0919401479562914,-0.21882521678117775,-0.12162775607491086,+2207 char+s,3.4381838293741405
47.77532251233095,-26.077364407847654,-0.26228726559776083,0.4067752318571088,-0.02168219851550645,Waldbrände,72.8817386909551
-2.493532982092045,-3.496213370905577,-0.5600574707593428,0.14121804375934577,-0.14187250294373044,Gesundheit,17.775696579835376
-12.052699030817585,0.7964529530257622,-0.45808976640711463,-0.16893319752000077,-0.13401978164143938,wald+brand+e gesundheit,7.299672509897979
-12.334996735718473,1.0187746244517744,-0.41252052157145114,-0.16798602222686745,-0.07498601752001863,gesundheit der,6.951276387281561
